transaction_id,user_id,timestamp,amount,transaction_type,country,device_type,is_fraud
TXN00001731,USER00056,2026-08-20 18:42:07.808985,285.94,WALLET,IN,desktop,0
TXN00009658,USER01803,2026-08-20 18:43:23.808985,321.63,WALLET,IN,desktop,0
TXN00001006,USER00903,2026-08-20 18:46:10.808985,254.46,UPI,IN,mobile,0
TXN00000377,USER00278,2026-08-20 18:47:27.808985,659.1,UPI,IN,desktop,0
TXN00007122,USER00010,2026-08-20 18:52:35.808985,235.19,WALLET,GB,tablet,0
TXN00014474,USER00923,2026-08-20 18:56:19.808985,711.71,UPI,US,desktop,0
TXN00014388,USER01277,2026-08-20 18:56:27.808985,1060.13,WALLET,IN,tablet,0
TXN00005838,USER01309,2026-08-20 19:01:49.808985,992.82,NETBANKING,IN,tablet,0
TXN00017083,USER01423,2026-08-20 19:01:52.808985,233.27,CARD,US,tablet,0
TXN00012975,USER00524,2026-08-20 19:04:36.808985,302.74,NETBANKING,US,mobile,0
TXN00008446,USER00311,2026-08-20 19:04:52.808985,814.7,WALLET,US,desktop,0
TXN00011136,USER00169,2026-08-20 19:06:06.808985,1346.51,WALLET,IN,mobile,0
TXN00017824,USER00323,2026-08-20 19:10:21.808985,849.77,WALLET,IN,tablet,0
TXN00009396,USER00718,2026-08-20 19:11:01.808985,282.9,WALLET,IN,desktop,0
TXN00001790,USER00874,2026-08-20 19:12:19.808985,96.07,WALLET,IN,mobile,0
TXN00004505,USER01139,2026-08-20 19:16:55.808985,1230.24,WALLET,IN,tablet,0
TXN00008931,USER00674,2026-08-20 19:18:58.808985,493.03,WALLET,IN,desktop,0
TXN00005836,USER00092,2026-08-20 19:20:14.808985,1540.59,WALLET,IN,tablet,0
TXN00008535,USER00502,2026-08-20 19:23:22.808985,362.43,NETBANKING,GB,desktop,0
TXN00000045,USER00335,2026-08-20 19:26:43.808985,764.52,CARD,IN,desktop,0
TXN00006853,USER01791,2026-08-20 19:28:00.808985,681.94,WALLET,GB,mobile,0
TXN00010539,USER00134,2026-08-20 19:32:04.808985,424.55,CARD,IN,mobile,0
TXN00004918,USER01996,2026-08-20 19:38:14.808985,386.83,WALLET,IN,mobile,0
TXN00004792,USER00747,2026-08-20 19:42:33.808985,8766.035019090883,UPI,RU,unknown,1
TXN00010332,USER01596,2026-08-20 19:46:05.808985,456.93,WALLET,IN,desktop,0
TXN00015063,USER00866,2026-08-20 19:48:48.808985,1313.56,NETBANKING,GB,mobile,0
TXN00017771,USER01820,2026-08-20 19:49:45.808985,1632.63,NETBANKING,SG,mobile,0
TXN00000148,USER00571,2026-08-20 19:52:26.808985,461.6,UPI,IN,desktop,0
TXN00013501,USER00330,2026-08-20 19:55:33.808985,1464.16,CARD,US,tablet,0
TXN00009730,USER01006,2026-08-20 19:56:43.808985,488.43,NETBANKING,IN,tablet,0
TXN00010182,USER00419,2026-08-20 19:56:48.808985,608.33,NETBANKING,IN,mobile,0
TXN00005477,USER00256,2026-08-20 19:56:57.808985,1268.45,UPI,IN,tablet,0
TXN00005809,USER00943,2026-08-20 19:57:09.808985,567.81,UPI,US,tablet,0
TXN00012825,USER00206,2026-08-20 19:57:27.808985,720.72,WALLET,IN,tablet,0
TXN00007674,USER00909,2026-08-20 19:59:10.808985,1424.66,NETBANKING,IN,tablet,0
TXN00004316,USER01715,2026-08-20 20:01:52.808985,111.35,CARD,US,mobile,0
TXN00005088,USER01517,2026-08-20 20:09:59.808985,732.14,UPI,US,mobile,0
TXN00003938,USER01221,2026-08-20 20:12:02.808985,1442.36,UPI,IN,mobile,0
TXN00001479,USER00612,2026-08-20 20:18:43.808985,738.07,CARD,IN,desktop,0
TXN00008201,USER01160,2026-08-20 20:18:49.808985,212.46,CARD,US,mobile,0
TXN00001523,USER01651,2026-08-20 20:20:12.808985,1514.37,UPI,IN,mobile,0
TXN00011845,USER01485,2026-08-20 20:20:21.808985,1554.22,CARD,IN,tablet,0
TXN00015482,USER00468,2026-08-20 20:20:27.808985,231.9,WALLET,GB,desktop,0
TXN00018106,USER00716,2026-08-20 20:22:19.808985,772.21,NETBANKING,IN,tablet,0
TXN00006407,USER01916,2026-08-20 20:22:25.808985,318.7,WALLET,GB,desktop,0
TXN00019215,USER01140,2026-08-20 20:24:04.808985,291.24,UPI,IN,desktop,0
TXN00006800,USER00311,2026-08-20 20:25:52.808985,861.72,WALLET,US,desktop,0
TXN00011488,USER01854,2026-08-20 20:32:46.808985,1782.77,UPI,GB,mobile,0
TXN00012117,USER00407,2026-08-20 20:35:45.808985,41.5,UPI,SG,mobile,0
TXN00019209,USER01967,2026-08-20 20:39:35.808985,1142.48,NETBANKING,IN,desktop,0
TXN00019129,USER01177,2026-08-20 20:40:08.808985,875.37,CARD,IN,desktop,0
TXN00014138,USER01298,2026-08-20 20:40:25.808985,666.12,WALLET,GB,tablet,0
TXN00012202,USER00309,2026-08-20 20:43:32.808985,98.56,NETBANKING,SG,tablet,0
TXN00015142,USER01806,2026-08-20 20:44:32.808985,1535.33,NETBANKING,SG,tablet,0
TXN00009463,USER01844,2026-08-20 20:44:43.808985,36.74,CARD,IN,mobile,0
TXN00005123,USER00617,2026-08-20 20:48:11.808985,186.77,WALLET,GB,mobile,0
TXN00004515,USER01146,2026-08-20 20:50:01.808985,1376.78,CARD,IN,desktop,0
TXN00016145,USER00273,2026-08-20 20:51:11.808985,541.42,NETBANKING,IN,tablet,0
TXN00018195,USER00822,2026-08-20 20:52:04.808985,579.16,UPI,US,mobile,0
TXN00010723,USER01766,2026-08-20 20:52:05.808985,195.45,NETBANKING,IN,desktop,0
TXN00008303,USER01703,2026-08-20 20:52:16.808985,584.82,WALLET,US,tablet,0
TXN00005064,USER01994,2026-08-20 20:55:08.808985,1613.47,WALLET,IN,tablet,0
TXN00010626,USER01903,2026-08-20 20:56:24.808985,1088.19,NETBANKING,SG,mobile,0
TXN00010851,USER00888,2026-08-20 20:59:09.808985,378.3,NETBANKING,IN,mobile,0
TXN00015831,USER00826,2026-08-20 20:59:52.808985,913.78,NETBANKING,SG,mobile,0
TXN00014860,USER00301,2026-08-20 21:00:20.808985,1285.97,NETBANKING,IN,tablet,0
TXN00006235,USER01593,2026-08-20 21:05:32.808985,976.32,UPI,US,desktop,0
TXN00015461,USER00611,2026-08-20 21:06:00.808985,198.39,NETBANKING,IN,mobile,0
TXN00003323,USER00761,2026-08-20 21:06:17.808985,56.9,NETBANKING,IN,desktop,0
TXN00013005,USER01166,2026-08-20 21:10:52.808985,789.17,WALLET,SG,mobile,0
TXN00003221,USER00587,2026-08-20 21:11:01.808985,409.8,CARD,IN,tablet,0
TXN00009858,USER00740,2026-08-20 21:12:57.808985,1670.51,WALLET,IN,desktop,0
TXN00018063,USER00002,2026-08-20 21:14:20.808985,448.96,CARD,US,tablet,0
TXN00012735,USER01729,2026-08-20 21:15:53.808985,877.04,UPI,SG,mobile,0
TXN00008488,USER01014,2026-08-20 21:22:20.808985,1053.2,CARD,GB,desktop,0
TXN00017203,USER01856,2026-08-20 21:23:29.808985,227.6,NETBANKING,IN,desktop,0
TXN00006960,USER00719,2026-08-20 21:24:39.808985,289.61,CARD,IN,mobile,0
TXN00018224,USER00286,2026-08-20 21:28:00.808985,621.92,NETBANKING,IN,desktop,0
TXN00008494,USER01563,2026-08-20 21:29:51.808985,1056.92,CARD,IN,desktop,0
TXN00002396,USER01687,2026-08-20 21:43:37.808985,881.21,NETBANKING,US,mobile,0
TXN00005845,USER00670,2026-08-20 21:45:30.808985,155.64,WALLET,US,mobile,0
TXN00011797,USER00984,2026-08-20 21:46:37.808985,172.88,CARD,IN,tablet,0
TXN00005678,USER01063,2026-08-20 21:47:02.808985,394.79,WALLET,US,tablet,0
TXN00000726,USER01302,2026-08-20 21:47:09.808985,3197.9929118990904,UPI,GB,mobile,1
TXN00008646,USER00978,2026-08-20 21:47:18.808985,948.5,WALLET,GB,mobile,0
TXN00002574,USER00541,2026-08-20 21:47:44.808985,740.62,CARD,IN,desktop,0
TXN00004349,USER01284,2026-08-20 21:49:01.808985,524.72,CARD,IN,desktop,0
TXN00017335,USER01227,2026-08-20 21:53:36.808985,518.57,CARD,IN,tablet,0
TXN00009660,USER00950,2026-08-20 21:55:47.808985,632.7,CARD,GB,desktop,0
TXN00013487,USER01972,2026-08-20 21:56:31.808985,297.48,CARD,IN,tablet,0
TXN00019752,USER00802,2026-08-20 22:06:34.808985,321.8,CARD,IN,desktop,0
TXN00015194,USER00923,2026-08-20 22:07:10.808985,5509.899012847473,UPI,US,unknown,1
TXN00001080,USER01701,2026-08-20 22:11:53.808985,723.03,WALLET,IN,tablet,0
TXN00000327,USER01642,2026-08-20 22:13:18.808985,903.08,UPI,IN,mobile,0
TXN00014762,USER00125,2026-08-20 22:13:40.808985,1431.59,CARD,IN,tablet,0
TXN00005433,USER00003,2026-08-20 22:13:55.808985,334.62,WALLET,IN,tablet,0
TXN00014315,USER01546,2026-08-20 22:15:50.808985,919.99,UPI,GB,desktop,0
TXN00002911,USER00275,2026-08-20 22:17:21.808985,592.81,UPI,US,desktop,0
TXN00000435,USER00500,2026-08-20 22:17:52.808985,816.06,CARD,IN,tablet,0
TXN00019823,USER00937,2026-08-20 22:23:27.808985,843.58,CARD,GB,desktop,0
TXN00015160,USER01712,2026-08-20 22:23:28.808985,575.95,CARD,IN,desktop,0
TXN00018674,USER01103,2026-08-20 22:25:14.808985,240.23,CARD,IN,tablet,0
TXN00005413,USER00652,2026-08-20 22:25:55.808985,1153.65,WALLET,IN,mobile,0
TXN00006857,USER01844,2026-08-20 22:27:58.808985,5.0,CARD,IN,mobile,0
TXN00018071,USER00984,2026-08-20 22:27:59.808985,160.5,CARD,IN,tablet,0
TXN00009657,USER00840,2026-08-20 22:34:23.808985,195.78,CARD,IN,mobile,0
TXN00019706,USER00486,2026-08-20 22:40:30.808985,1216.18,WALLET,US,tablet,0
TXN00002058,USER00142,2026-08-20 22:44:50.808985,269.96,WALLET,GB,mobile,0
TXN00010393,USER01460,2026-08-20 22:52:33.808985,923.06,WALLET,IN,tablet,0
TXN00005701,USER00085,2026-08-20 22:55:56.808985,502.73,WALLET,IN,mobile,0
TXN00000666,USER01841,2026-08-20 22:55:57.808985,2004.14,CARD,US,tablet,0
TXN00004365,USER00749,2026-08-20 23:02:55.808985,1564.23,CARD,IN,mobile,0
TXN00002107,USER00921,2026-08-20 23:03:04.808985,638.7682439134351,CARD,GB,unknown,1
TXN00007098,USER00438,2026-08-20 23:04:35.808985,1385.08,NETBANKING,US,tablet,0
TXN00003901,USER00636,2026-08-20 23:05:58.808985,1045.91,NETBANKING,IN,tablet,0
TXN00004303,USER01745,2026-08-20 23:15:36.808985,1069.76,UPI,GB,mobile,0
TXN00011881,USER01661,2026-08-20 23:20:20.808985,783.36,WALLET,IN,tablet,0
TXN00014492,USER01115,2026-08-20 23:21:26.808985,3536.5144411852666,CARD,IN,desktop,1
TXN00014584,USER00162,2026-08-20 23:21:30.808985,100.31,NETBANKING,US,desktop,0
TXN00003897,USER00161,2026-08-20 23:26:51.808985,597.43,WALLET,IN,desktop,0
TXN00009912,USER01701,2026-08-20 23:27:18.808985,857.05,WALLET,IN,tablet,0
TXN00013620,USER00132,2026-08-20 23:35:18.808985,563.48,CARD,IN,tablet,0
TXN00001179,USER00922,2026-08-20 23:36:30.808985,939.39,CARD,GB,desktop,0
TXN00006855,USER00715,2026-08-20 23:39:36.808985,1004.19,UPI,US,mobile,0
TXN00004631,USER00254,2026-08-20 23:41:17.808985,463.3,NETBANKING,IN,mobile,0
TXN00000351,USER01112,2026-08-20 23:42:52.808985,385.02,UPI,IN,mobile,0
TXN00013496,USER01216,2026-08-20 23:44:46.808985,412.42,NETBANKING,IN,mobile,0
TXN00016610,USER00575,2026-08-20 23:49:14.808985,1319.02,NETBANKING,IN,mobile,0
TXN00004690,USER01624,2026-08-20 23:49:41.808985,954.44,WALLET,GB,unknown,1
TXN00008138,USER01752,2026-08-20 23:53:27.808985,708.24,UPI,GB,tablet,0
TXN00015367,USER00535,2026-08-20 23:57:47.808985,383.52,WALLET,GB,mobile,0
TXN00001554,USER00780,2026-08-21 00:05:40.808985,1202.57,UPI,GB,desktop,0
TXN00010392,USER00818,2026-08-21 00:12:33.808985,28.87,UPI,US,desktop,0
TXN00015883,USER00102,2026-08-21 00:16:50.808985,746.51,UPI,GB,tablet,0
TXN00018998,USER00533,2026-08-21 00:17:10.808985,997.82,WALLET,IN,tablet,0
TXN00007676,USER00019,2026-08-21 00:18:53.808985,835.37,CARD,IN,desktop,0
TXN00018839,USER00804,2026-08-21 00:20:02.808985,832.41,NETBANKING,SG,unknown,1
TXN00001229,USER00496,2026-08-21 00:21:11.808985,507.36,NETBANKING,IN,desktop,0
TXN00009041,USER00232,2026-08-21 00:24:54.808985,1038.01,CARD,GB,desktop,0
TXN00017250,USER01914,2026-08-21 00:26:14.808985,702.56,WALLET,IN,desktop,0
TXN00007367,USER00876,2026-08-21 00:26:47.808985,212.8,NETBANKING,IN,mobile,0
TXN00009951,USER01322,2026-08-21 00:26:58.808985,1495.46,CARD,SG,mobile,0
TXN00011926,USER00840,2026-08-21 00:27:00.808985,184.49,CARD,IN,mobile,1
TXN00016902,USER01059,2026-08-21 00:27:04.808985,287.88,NETBANKING,US,mobile,0
TXN00008856,USER00737,2026-08-21 00:27:19.808985,733.84,NETBANKING,IN,tablet,1
TXN00016771,USER00050,2026-08-21 00:27:43.808985,627.39,NETBANKING,CN,mobile,1
TXN00019498,USER00950,2026-08-21 00:31:35.808985,905.54,CARD,GB,desktop,0
TXN00014910,USER01208,2026-08-21 00:32:32.808985,593.13,CARD,IN,tablet,0
TXN00014922,USER01732,2026-08-21 00:34:15.808985,330.06,CARD,SG,desktop,0
TXN00002427,USER00447,2026-08-21 00:36:57.808985,1453.37,UPI,IN,mobile,0
TXN00006124,USER01792,2026-08-21 00:44:17.808985,765.97,WALLET,US,desktop,0
TXN00008103,USER01370,2026-08-21 00:45:58.808985,708.8,UPI,RU,desktop,1
TXN00016307,USER00958,2026-08-21 00:48:25.808985,1486.08,NETBANKING,IN,desktop,0
TXN00003858,USER00683,2026-08-21 00:49:23.808985,306.37,NETBANKING,US,mobile,0
TXN00013166,USER00758,2026-08-21 00:51:23.808985,685.17,CARD,US,tablet,0
TXN00015754,USER00377,2026-08-21 00:52:56.808985,318.43,CARD,IN,mobile,0
TXN00000138,USER00842,2026-08-21 00:59:47.808985,1032.29,CARD,IN,desktop,0
TXN00005961,USER01485,2026-08-21 01:03:15.808985,1069.17,CARD,IN,tablet,0
TXN00014824,USER00970,2026-08-21 01:03:45.808985,356.83,WALLET,GB,tablet,0
TXN00010923,USER00420,2026-08-21 01:03:51.808985,1170.24,NETBANKING,IN,mobile,0
TXN00004994,USER01446,2026-08-21 01:07:21.808985,633.73,WALLET,GB,mobile,0
TXN00011454,USER00223,2026-08-21 01:11:32.808985,948.76,UPI,IN,tablet,0
TXN00012456,USER00585,2026-08-21 01:13:43.808985,876.65,UPI,IN,tablet,0
TXN00018967,USER00863,2026-08-21 01:15:15.808985,267.58,UPI,GB,desktop,0
TXN00019729,USER00880,2026-08-21 01:16:48.808985,211.5,WALLET,US,desktop,0
TXN00004785,USER00437,2026-08-21 01:18:42.808985,265.91,CARD,IN,desktop,0
TXN00006470,USER00407,2026-08-21 01:20:14.808985,3315.3023544771195,UPI,SG,mobile,1
TXN00015583,USER01739,2026-08-21 01:22:48.808985,748.14,NETBANKING,IN,desktop,0
TXN00012094,USER01366,2026-08-21 01:23:08.808985,313.49,NETBANKING,US,desktop,0
TXN00008460,USER00925,2026-08-21 01:24:38.808985,87.34,WALLET,IN,desktop,0
TXN00000370,USER01722,2026-08-21 01:25:20.808985,769.15,CARD,IN,desktop,0
TXN00005608,USER01423,2026-08-21 01:26:11.808985,162.95,CARD,US,tablet,0
TXN00001167,USER00756,2026-08-21 01:26:26.808985,567.2,WALLET,SG,mobile,0
TXN00018202,USER01428,2026-08-21 01:28:51.808985,18858.334677473485,NETBANKING,IN,mobile,1
TXN00009942,USER00763,2026-08-21 01:31:54.808985,866.69,UPI,SG,tablet,0
TXN00016136,USER01165,2026-08-21 01:32:22.808985,361.98,UPI,IN,mobile,0
TXN00016213,USER01423,2026-08-21 01:35:54.808985,205.03,CARD,US,tablet,1
TXN00015547,USER00576,2026-08-21 01:40:44.808985,822.67,NETBANKING,SG,mobile,0
TXN00018348,USER00235,2026-08-21 01:46:57.808985,329.95,CARD,SG,tablet,0
TXN00011465,USER00272,2026-08-21 01:48:56.808985,366.83,NETBANKING,IN,tablet,0
TXN00002625,USER01036,2026-08-21 02:04:40.808985,478.3,NETBANKING,IN,desktop,1
TXN00001293,USER00614,2026-08-21 02:06:41.808985,431.81,NETBANKING,IN,unknown,1
TXN00014938,USER01597,2026-08-21 02:06:42.808985,346.98,WALLET,IN,desktop,0
TXN00014304,USER00912,2026-08-21 02:08:41.808985,418.19,NETBANKING,SG,tablet,0
TXN00013255,USER00400,2026-08-21 02:10:06.808985,240.82,CARD,IN,mobile,0
TXN00000073,USER01221,2026-08-21 02:11:27.808985,694.57,UPI,IN,mobile,0
TXN00004972,USER01798,2026-08-21 02:13:54.808985,331.62,WALLET,IN,tablet,0
TXN00019607,USER01237,2026-08-21 02:14:38.808985,421.91,UPI,GB,mobile,0
TXN00017810,USER00194,2026-08-21 02:16:40.808985,222.69,UPI,IN,desktop,0
TXN00012781,USER00141,2026-08-21 02:26:59.808985,327.08,WALLET,IN,tablet,1
TXN00003899,USER00191,2026-08-21 02:27:15.808985,1156.63,CARD,SG,mobile,0
TXN00010453,USER00449,2026-08-21 02:29:24.808985,732.68,NETBANKING,IN,mobile,0
TXN00012758,USER01069,2026-08-21 02:30:42.808985,956.33,UPI,SG,desktop,0
TXN00019898,USER00768,2026-08-21 02:35:22.808985,213.76,CARD,CN,desktop,1
TXN00003384,USER01500,2026-08-21 02:35:33.808985,278.44,CARD,SG,mobile,0
TXN00016040,USER01239,2026-08-21 02:37:31.808985,128.85,UPI,IN,desktop,0
TXN00006757,USER01673,2026-08-21 02:38:27.808985,1487.38,NETBANKING,SG,mobile,0
TXN00008792,USER01176,2026-08-21 02:39:12.808985,748.81,UPI,US,desktop,0
TXN00005163,USER01748,2026-08-21 02:40:38.808985,531.95,CARD,GB,mobile,0
TXN00009486,USER00649,2026-08-21 02:48:29.808985,684.1,UPI,IN,mobile,0
TXN00006355,USER00725,2026-08-21 02:54:30.808985,826.69,WALLET,IN,mobile,0
TXN00008077,USER00126,2026-08-21 02:56:29.808985,967.52,WALLET,IN,mobile,0
TXN00016233,USER00767,2026-08-21 02:57:25.808985,336.97,NETBANKING,SG,mobile,0
TXN00017520,USER01334,2026-08-21 02:58:31.808985,489.04,CARD,GB,desktop,0
TXN00017918,USER01730,2026-08-21 02:58:44.808985,240.99,CARD,IN,mobile,0
TXN00005742,USER01552,2026-08-21 02:59:35.808985,465.79,CARD,IN,desktop,0
TXN00011814,USER01322,2026-08-21 03:01:58.808985,973.99,CARD,SG,mobile,0
TXN00010568,USER01472,2026-08-21 03:07:47.808985,549.61,NETBANKING,IN,tablet,1
TXN00001358,USER01470,2026-08-21 03:09:40.808985,737.73,CARD,CN,mobile,1
TXN00000929,USER00140,2026-08-21 03:12:21.808985,849.24,NETBANKING,NG,tablet,1
TXN00010460,USER01743,2026-08-21 03:12:43.808985,124.05,NETBANKING,IN,desktop,0
TXN00008063,USER00515,2026-08-21 03:14:17.808985,820.3,UPI,US,unknown,1
TXN00001003,USER01978,2026-08-21 03:18:58.808985,377.73,UPI,IN,desktop,0
TXN00001040,USER01555,2026-08-21 03:25:34.808985,163.59,CARD,IN,tablet,0
TXN00013695,USER00316,2026-08-21 03:29:07.808985,1043.33,WALLET,SG,tablet,0
TXN00010782,USER00088,2026-08-21 03:33:28.808985,182.36,CARD,US,mobile,0
TXN00004029,USER01050,2026-08-21 03:34:07.808985,1287.88,CARD,US,mobile,0
TXN00005990,USER00280,2026-08-21 03:35:56.808985,10626.18361241587,UPI,IN,tablet,1
TXN00017621,USER01257,2026-08-21 03:36:10.808985,845.04,NETBANKING,GB,desktop,0
TXN00010156,USER00282,2026-08-21 03:40:48.808985,1097.52,NETBANKING,IN,tablet,0
TXN00018560,USER01737,2026-08-21 03:46:49.808985,1009.81,NETBANKING,RU,unknown,1
TXN00012621,USER00551,2026-08-21 03:48:11.808985,887.5,UPI,GB,mobile,0
TXN00001560,USER01645,2026-08-21 03:52:09.808985,229.29,CARD,IN,mobile,0
TXN00000632,USER00154,2026-08-21 03:52:10.808985,627.81,CARD,IN,tablet,0
TXN00005593,USER00302,2026-08-21 03:54:29.808985,833.65,WALLET,IN,desktop,0
TXN00017349,USER00590,2026-08-21 03:54:59.808985,337.09,WALLET,US,desktop,0
TXN00009512,USER01132,2026-08-21 03:57:33.808985,965.59,CARD,IN,desktop,0
TXN00018138,USER00490,2026-08-21 03:57:58.808985,275.57,NETBANKING,GB,tablet,0
TXN00006958,USER01754,2026-08-21 03:58:01.808985,370.37,NETBANKING,IN,desktop,0
TXN00019703,USER01355,2026-08-21 04:01:54.808985,713.8801787200051,NETBANKING,IN,unknown,1
TXN00002932,USER00795,2026-08-21 04:05:00.808985,278.17,WALLET,SG,tablet,0
TXN00004746,USER01426,2026-08-21 04:06:48.808985,889.16,NETBANKING,IN,tablet,0
TXN00016092,USER00863,2026-08-21 04:07:26.808985,191.13,UPI,CN,desktop,1
TXN00010283,USER01798,2026-08-21 04:07:43.808985,391.09,WALLET,IN,tablet,0
TXN00011095,USER01281,2026-08-21 04:11:38.808985,710.73,WALLET,SG,mobile,0
TXN00008876,USER00288,2026-08-21 04:14:41.808985,909.08,WALLET,SG,tablet,0
TXN00004713,USER01172,2026-08-21 04:15:05.808985,1054.99,UPI,IN,desktop,0
TXN00007780,USER01457,2026-08-21 04:18:00.808985,1410.64,UPI,US,mobile,0
TXN00015504,USER00951,2026-08-21 04:18:34.808985,753.29,UPI,SG,tablet,0
TXN00007129,USER00143,2026-08-21 04:20:19.808985,260.89,UPI,US,tablet,0
TXN00010150,USER01752,2026-08-21 04:21:37.808985,406.76,UPI,GB,tablet,1
TXN00016479,USER01681,2026-08-21 04:24:25.808985,804.16,NETBANKING,IN,desktop,0
TXN00006870,USER01943,2026-08-21 04:25:30.808985,444.66,NETBANKING,IN,mobile,0
TXN00012710,USER00571,2026-08-21 04:27:58.808985,172.88,UPI,IN,desktop,0
TXN00017783,USER01170,2026-08-21 04:29:22.808985,747.76,CARD,GB,mobile,0
TXN00019330,USER00449,2026-08-21 04:31:19.808985,335.97,NETBANKING,RU,unknown,1
TXN00007881,USER00544,2026-08-21 04:35:50.808985,1175.69,UPI,US,tablet,0
TXN00009562,USER01853,2026-08-21 04:36:14.808985,545.82,WALLET,IN,desktop,0
TXN00001068,USER00800,2026-08-21 04:37:13.808985,173.01,NETBANKING,SG,desktop,0
TXN00018616,USER00158,2026-08-21 04:42:12.808985,282.05,UPI,IN,mobile,0
TXN00009467,USER00290,2026-08-21 04:44:01.808985,94.46,UPI,SG,desktop,0
TXN00004992,USER00074,2026-08-21 04:45:05.808985,274.65,UPI,IN,tablet,0
TXN00016451,USER00522,2026-08-21 04:45:58.808985,83.66,CARD,IN,mobile,0
TXN00018667,USER00018,2026-08-21 04:48:17.808985,759.99,UPI,IN,desktop,0
TXN00018805,USER01720,2026-08-21 04:50:26.808985,912.41,UPI,IN,tablet,0
TXN00006016,USER00497,2026-08-21 04:51:14.808985,6518.9878070292425,CARD,GB,tablet,1
TXN00016074,USER01231,2026-08-21 04:54:36.808985,1207.1,CARD,US,desktop,0
TXN00017072,USER01159,2026-08-21 04:54:58.808985,574.32,UPI,GB,desktop,0
TXN00011485,USER00816,2026-08-21 04:55:36.808985,1348.45,UPI,IN,mobile,0
TXN00015974,USER01417,2026-08-21 04:58:15.808985,251.7,NETBANKING,IN,tablet,0
TXN00013006,USER01414,2026-08-21 04:58:54.808985,445.3,NETBANKING,US,desktop,0
TXN00018686,USER00442,2026-08-21 05:00:32.808985,556.19,UPI,GB,desktop,0
TXN00008071,USER00308,2026-08-21 05:02:16.808985,239.68,WALLET,SG,mobile,0
TXN00008896,USER01821,2026-08-21 05:02:53.808985,307.36,WALLET,IN,desktop,0
TXN00001253,USER01808,2026-08-21 05:08:48.808985,778.23,NETBANKING,US,desktop,0
TXN00004327,USER00083,2026-08-21 05:13:24.808985,439.66,WALLET,IN,tablet,0
TXN00005672,USER01607,2026-08-21 05:14:25.808985,1571.94,WALLET,IN,mobile,0
TXN00000252,USER01759,2026-08-21 05:16:01.808985,1053.29,UPI,IN,mobile,0
TXN00006426,USER00464,2026-08-21 05:16:37.808985,1115.89,UPI,GB,tablet,0
TXN00005972,USER00344,2026-08-21 05:17:39.808985,750.1,UPI,IN,tablet,0
TXN00015634,USER00794,2026-08-21 05:18:41.808985,61.13,WALLET,IN,mobile,0
TXN00003885,USER00060,2026-08-21 05:19:12.808985,364.53,UPI,SG,mobile,0
TXN00019483,USER01100,2026-08-21 05:20:15.808985,407.79,UPI,IN,desktop,0
TXN00002463,USER00200,2026-08-21 05:22:22.808985,1376.09,WALLET,IN,mobile,0
TXN00005850,USER00288,2026-08-21 05:22:50.808985,855.21,WALLET,SG,tablet,0
TXN00008298,USER00205,2026-08-21 05:23:45.808985,4524.209422679117,WALLET,SG,unknown,1
TXN00008161,USER01768,2026-08-21 05:24:21.808985,780.73,NETBANKING,US,tablet,0
TXN00001427,USER01870,2026-08-21 05:25:40.808985,1101.94,WALLET,US,mobile,0
TXN00019632,USER00486,2026-08-21 05:28:59.808985,1157.89,WALLET,US,tablet,0
TXN00017540,USER01350,2026-08-21 05:32:53.808985,284.44,WALLET,IN,tablet,0
TXN00016775,USER01734,2026-08-21 05:33:40.808985,210.45,WALLET,IN,mobile,0
TXN00007536,USER01194,2026-08-21 05:36:29.808985,1051.9,NETBANKING,IN,unknown,1
TXN00004287,USER00151,2026-08-21 05:37:00.808985,799.87,NETBANKING,SG,mobile,0
TXN00018177,USER01075,2026-08-21 05:37:39.808985,261.98,UPI,US,desktop,0
TXN00001986,USER01563,2026-08-21 05:38:42.808985,915.64,CARD,IN,desktop,0
TXN00017307,USER00569,2026-08-21 05:40:39.808985,244.94,CARD,US,tablet,1
TXN00013875,USER00185,2026-08-21 05:41:50.808985,120.32,CARD,SG,mobile,0
TXN00018973,USER00650,2026-08-21 05:50:35.808985,1165.2,UPI,IN,mobile,0
TXN00015977,USER00147,2026-08-21 05:52:51.808985,1138.15,WALLET,IN,tablet,0
TXN00003175,USER00552,2026-08-21 06:01:49.808985,79.79,CARD,IN,mobile,0
TXN00013578,USER00691,2026-08-21 06:02:23.808985,1050.69,CARD,IN,desktop,0
TXN00008868,USER01794,2026-08-21 06:02:57.808985,539.7,WALLET,SG,mobile,0
TXN00010913,USER00731,2026-08-21 06:04:31.808985,689.29,CARD,IN,desktop,0
TXN00002981,USER01243,2026-08-21 06:06:35.808985,997.63,WALLET,GB,tablet,0
TXN00016602,USER00467,2026-08-21 06:14:28.808985,246.81,CARD,IN,mobile,0
TXN00001315,USER01886,2026-08-21 06:20:01.808985,339.28,NETBANKING,IN,tablet,1
TXN00014163,USER00552,2026-08-21 06:20:44.808985,188.51,CARD,IN,mobile,0
TXN00011791,USER00339,2026-08-21 06:23:52.808985,560.2,NETBANKING,GB,desktop,0
TXN00002175,USER00120,2026-08-21 06:25:31.808985,223.14,UPI,US,tablet,0
TXN00008115,USER00872,2026-08-21 06:25:51.808985,788.16,NETBANKING,IN,tablet,0
TXN00017295,USER00016,2026-08-21 06:27:29.808985,736.18,CARD,SG,tablet,0
TXN00007459,USER00772,2026-08-21 06:30:16.808985,144.74,UPI,US,tablet,0
